IM,NM,DR,RG,CM,TL,AT,Horario
6342,SAN NICOLÁS,san nicolas 1279,13,324,,0,"{'semana': 'Lunes - Viernes: 10:00 a 17:30 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 17:30 hrs.<br>', 'turno': ''}"
4373,SAN PABLO,"av las salinas 610, las cruces",5,75,+56352432153,0,"{'semana': 'Lunes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: 10:00 a 15:00 hrs.<br>Festivos: 10:00 a 15:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
9031,San Patricio ,"bahía catalina 10904, local c",13,304,,0,"{'semana': 'Lunes - Viernes: 18:00 a 23:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 18:00 a 23:00 hrs.<br>', 'turno': ''}"
1949,SAN PATRICIO,camino a melipilla 16850. strip center unimarc,13,313,+560299135388,0,"{'semana': 'Lunes - Viernes: 10:00 a 22:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: 10:00 a 22:00 hrs.<br>', 'dia': 'Viernes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
1527,SAN PIO,cerro caracol 9526. l - 1,13,318,+560225931969,0,"{'semana': 'Lunes - Sábado: 11:00 a 22:00 hrs.<br>Domingo: 11:00 a 18:00 hrs.<br>Festivos: 11:00 a 18:00 hrs.<br>', 'dia': 'Viernes: 11:00 a 22:00 hrs.<br>', 'turno': ''}"
852,SAN SEBASTIAN,av. padre hurtado 11931,13,299,+560225293115,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 18:00 hrs.<br>', 'turno': ''}"
5634,SAN SEBASTIAN,"avenida vicuña mackenna 4015, local f",13,346,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 11:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
208,SAN SEBASTIAN,casanova nº 328,5,73,+56352451357,0,"{'semana': 'Lunes - Domingo: 10:30 a 14:00 y 16:00 a 19:30 hrs.<br>Festivos: 10:30 a 14:00 y 16:00 a 19:30 hrs.<br>', 'dia': 'Viernes: 10:30 a 14:00 y 16:00 a 19:30 hrs.<br>', 'turno': ''}"
1034,SAN VENANCIO,venancia leiva  1811  l-3,13,306,+560225167007,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
5322,SANA SANA,domingo santa maria 3465,13,322,,0,"{'semana': 'Lunes - Viernes: 10:00 a 16:30 hrs.<br>Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 16:30 hrs.<br>', 'turno': ''}"
5892,SANA SANA,avenida domingo santa maría 2718-a,13,322,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 22:00 hrs.<br>', 'turno': ''}"
4923,SANA SANA,isidoro dubournais 320 el quisco,5,74,+56352475022,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:30 hrs.<br>Domingo: 10:00 a 19:00 hrs.<br>Festivos: 10:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
7272,SANA SANA,barón de juras reales 3298,13,298,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 22:00 hrs.<br>', 'turno': ''}"
6763,SANA SANA,av. concon reñaca 296,5,47,+562416 8359,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
5254,SANA SANA,"av. centenario 268, san antonio",5,71,+569967262645,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:30 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:30 hrs.<br>', 'turno': ''}"
241,SANA SANA,condell 1472,5,45,+56322239732,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
7460,SANTA ANA,avenida sur n° 1654,13,313,,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 18:30 hrs.<br>', 'turno': ''}"
4558,SANTA ANA SPA,arturo prat 340,13,319,+5602226078906,0,"{'semana': 'Lunes - Viernes: 08:00 a 20:00 hrs.<br>Sábado: 10:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 20:00 hrs.<br>', 'turno': ''}"
945,SANTA ANSELMA,santa anselma 0199,13,303,+560228489497,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
9375,Santa Catalina,raúl sánchez cerda 57,13,336,,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:30 y 14:30 a 19:00 hrs.<br>Sábado: 09:00 a 13:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:30 y 14:30 a 19:00 hrs.<br>', 'turno': ''}"
761,SANTA CATALINA,anibal pinto 436,13,334,+560228215668,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 15:00 a 21:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 y 15:00 a 21:00 hrs.<br>', 'turno': ''}"
8196,SANTA FE,"avenida apoquindo 4351, locales 7 y 8",13,308,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 15:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 15:00 a 19:00 hrs.<br>', 'turno': ''}"
1934,SANTA GEMITA,portugal 44,13,295,+560222229212,0,"{'semana': 'Lunes - Sábado: 09:00 a 22:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
1356,SANTA GEMITA,irarrazaval 2993,13,314,+560223410241,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
1357,SANTA GEMITA,irarrazaval 3006,13,314,+560222098750,0,"{'semana': 'Lunes - Viernes: 09:30 a 20:30 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: 09:30 a 20:30 hrs.<br>Festivos: 09:30 a 20:30 hrs.<br>', 'dia': 'Viernes: 09:30 a 20:30 hrs.<br>', 'turno': ''}"
1933,SANTA GEMITA,libertador bernardo o'higgins 1138,13,295,+560226972830,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
4189,SANTA HELENA,peninsula 1808,13,316,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
6680,SANTA LAURA,"santa laura 1435, local 6",13,302,,0,"{'semana': 'Lunes - Viernes: 09:00 a 17:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 17:00 hrs.<br>', 'turno': ''}"
914,SANTA LAURA,santa laura 1435,13,302,+560227771247,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
5727,SANTA MARTA,avenida juanita 0365,13,327,,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
5311,SANTA RAFAELA,"miraflores 241, local 10",13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
6119,SANTA RAQUEL,"avenida travesía 8358-a, local 1",13,318,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
1005,SANTA RAQUEL,av. santa raquel 10819,13,304,+560223195300,0,"{'semana': 'Lunes - Sábado: 10:00 a 13:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 13:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
7231,SANTA RAQUEL II,el tranque n° 1252,13,318,,0,"{'semana': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Martes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
946,SANTA RITA,gran avenida jose miguel carrera  9312,13,303,+560224014413,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
7715,SANTA RITA,buenaventura n° 3795,13,310,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
267,SANTA ROSA,o'higgins n° 298,5,55,+563424,1,"{'semana': 'Lunes - Sábado: 09:00 a 13:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
1032,SANTA ROSA SUR,porto  alegre 12604,13,306,+5602225365083,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>Sábado: 10:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
900,SANTA TERESITA ,camino el bosque de santiago 486,13,301,+560226261215,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
1671,SANTA TERESITA ,av. zapadores 608,13,321,+560226224007,0,"{'semana': 'Lunes - Viernes: 08:30 a 22:30 hrs.<br>Sábado: 08:30 a 13:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
1935,SANTIAGO,arturo prat 901,13,295,+560222226806,0,"{'semana': 'Lunes - Viernes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 14:00 y 16:00 a 20:30 hrs.<br>', 'turno': ''}"
6681,SANTIAGO,"coronel 8623b, villa serrano",13,305,,0,"{'semana': 'Lunes - Sábado: 12:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 12:00 a 21:00 hrs.<br>', 'turno': ''}"
4577,SANTO REMEDIO,"carretera san martin n°685, l-12",5,57,+56+56957432515,0,"{'semana': 'Lunes - Jueves: 09:00 a 13:00 y 15:00 a 20:00 hrs.<br>Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 13:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
3630,SANTO REMEDIO,independencia 41,4,36,+56532523542,0,"{'semana': 'Lunes - Sábado: 09:30 a 13:00 y 16:30 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 13:00 y 16:30 a 20:30 hrs.<br>', 'turno': ''}"
6473,SANTO REMEDIO,gran avenida josé miguel carrera n°6680,13,303,,0,"{'semana': 'Lunes - Sábado: 09:30 a 14:00 y 15:00 a 18:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 14:00 y 15:00 a 18:00 hrs.<br>', 'turno': ''}"
4233,SANTO REMEDIO,gran avenida g. jose miguel carrera 9876,13,299,,0,"{'semana': 'Lunes - Sábado: 08:00 a 23:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 23:00 hrs.<br>', 'turno': ''}"
6659,SANTO REMEDIO ,eduardo frei nº 592,5,55,+56965007031,1,"{'semana': 'Lunes - Viernes: 10:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 18:00 hrs.<br>', 'turno': ''}"
5389,SANTO REMEDIO 3,esmeralda n°607,5,55,+5667422758,0,"{'semana': 'Lunes - Miércoles: 08:30 a 14:30 y 16:00 a 21:30 hrs.<br>Jueves: 08:30 a 21:30 hrs.<br>Viernes: 08:30 a 14:30 y 16:00 a 21:30 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:30 a 14:30 y 16:00 a 21:30 hrs.<br>', 'turno': ''}"
1936,SANTO THOMAS,conferencia 1401,13,295,+560226837953,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:30 hrs.<br>', 'turno': ''}"
787,SANTO THOMAS,"av. jose joaquin perez 7441, local b",13,297,+560226499885,0,"{'semana': 'Lunes - Miércoles: 10:00 a 14:00 y 16:00 a 20:30 hrs.<br>Jueves: 10:00 a 00:00 y 00:00 a 20:30 hrs.<br>Viernes - Domingo: 10:00 a 14:00 y 16:00 a 20:30 hrs.<br>Festivos: 10:00 a 14:00 y 16:00 a 20:30 hrs.<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:30 hrs.<br>', 'turno': ''}"
9005,SATELITE,parque central poniente 531,13,313,+5656995096377,0,"{'semana': 'Lunes - Viernes: 09:30 a 18:30 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 18:30 hrs.<br>', 'turno': ''}"
5066,SATTVA,agustinas 1555,13,295,,0,"{'semana': 'Lunes - Viernes: 08:00 a 21:00 hrs.<br>Sábado: 09:00 a 13:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
8043,SAVITAR,agustinas 1890,13,295,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
1624,SCANDIC,av. manuel antonio matta   0355,13,319,+560226270535,0,"{'semana': 'Lunes - Sábado: 11:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 11:00 a 20:00 hrs.<br>', 'turno': ''}"
4810,SEGAL,"lo martinez 919, local 1",13,299,,0,"{'semana': 'Lunes - Domingo: 10:00 a 14:00 y 16:30 a 20:30 hrs.<br>Festivos: 10:00 a 14:00 y 16:30 a 20:30 hrs.<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:30 a 20:30 hrs.<br>', 'turno': ''}"
6526,SEGAL,eyzaguirre n° 1971,13,327,,0,"{'semana': 'Lunes - Domingo: 09:30 a 13:30 y 14:30 a 18:30 hrs.<br>', 'dia': 'Viernes: 09:30 a 13:30 y 14:30 a 18:30 hrs.<br>', 'turno': ''}"
7291,SEMILLA,santa lucia n°270,13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6671,SEPULVEDA,"federico errazuriz 692, local 12",13,318,,0,"{'semana': 'Lunes - Viernes: 14:00 a 21:00 hrs.<br>Sábado: 11:00 a 14:00 hrs.<br>Domingo: 11:00 a 15:00 hrs.<br>Festivos: 11:00 a 14:00 hrs.<br>', 'dia': 'Viernes: 14:00 a 21:00 hrs.<br>', 'turno': ''}"
132,SEREY ,"valparaiso n° 694, local 6",5,53,+56322466075,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
1293,SERRANO,"anselmo alarcón 175, el bollenar",13,337,+560224080528,0,"{'semana': 'Lunes - Sábado: 10:30 a 13:30 y 16:30 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:30 a 13:30 y 16:30 a 20:30 hrs.<br>', 'turno': ''}"
1294,SERRANO ,conde de manso   617,13,337,+560228323171,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:30 hrs.<br>Domingo: 09:00 a 13:30 hrs.<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
1528,SERRANO,serrano   1336,13,318,+560226692766,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:30 a 21:30 hrs.<br>Sábado: 10:00 a 14:00 y 16:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:30 a 21:30 hrs.<br>', 'turno': ''}"
6498,SERVIFARMA,"dominica n° 311, local 5",13,321,,0,"{'semana': 'Lunes - Viernes: 12:00 a 19:00 hrs.<br>Sábado: 12:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 12:00 a 19:00 hrs.<br>', 'turno': ''}"
6322,SERVIFARMA,"arturo prat n° 1377, local 4",13,331,,0,"{'semana': 'Lunes - Sábado: 10:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7456,SESSAREGO,mapocho 3245,13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
5470,SHALOM,cabo virgenes 2156,13,327,,0,"{'semana': 'Lunes - Jueves: 10:00 a 19:30 hrs.<br>Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
3744,SIBONAT,germán riesco n° 314,6,83,+56722241194,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:30 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
9264,SIBONEY,avenida manuel antonio matta 1538,13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
1939,SIERRA BELLA,sierra bella 1499,13,295,+560224014414,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
788,SILVA ,huelen 1622,13,297,+560226400664,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
789,SILVA ,salvador gutierrez 7990 l-2,13,297,+560226400664,0,"{'semana': 'Lunes: 09:45 a 23:30 hrs.<br>Martes: 10:00 a 00:00 y 00:00 a 23:30 hrs.<br>Miércoles - Sábado: 09:45 a 00:00 y 00:00 a 23:30 hrs.<br>Domingo: 10:00 a 22:30 hrs.<br>Festivos: 10:00 a 22:30 hrs.<br>', 'dia': 'Viernes: 09:45 a 00:00 y 00:00 a 23:30 hrs.<br>', 'turno': ''}"
1630,SIMON BOLIVAR,av. san pablo 4745,13,320,+560227732261,0,"{'semana': 'Lunes - Martes: 10:15 a 13:30 y 14:30 a 20:30 hrs.<br>Miércoles - Viernes: 10:15 a 20:30 hrs.<br>Sábado: 10:45 a 13:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:15 a 20:30 hrs.<br>', 'turno': ''}"
6723,Skol,av. irarázaval 635,13,314,,0,"{'semana': 'Lunes - Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
8010,SOFIA,gran avenida josé miguel carrera 6602,13,303,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
4952,SOFIA,ginebra 3603,15,1,+56582431904,0,"{'semana': 'Lunes - Sábado: 09:00 a 13:30 y 14:00 a 23:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:30 y 14:00 a 23:00 hrs.<br>', 'turno': ''}"
8009,SOFIA,gran avenida josé miguel carrera 8496,13,303,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: Cerrado', 'turno': ''}"
5984,SOFIA 2,patricio lynch 597,15,1,+56936258465,0,"{'semana': 'Lunes - Viernes: 09:30 a 15:00 y 15:30 a 21:00 hrs.<br>Sábado: 10:00 a 14:00 y 14:30 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:30 a 15:00 y 15:30 a 21:00 hrs.<br>', 'turno': ''}"
6859,SOFIA 3,benjamin vicuña mackenna 908,15,1,,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:30 y 14:00 a 20:00 hrs.<br>Sábado: 10:00 a 13:30 y 14:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 13:30 y 14:00 a 20:00 hrs.<br>', 'turno': ''}"
5826,SOLGREENS,santa filomena n° 470,13,321,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
9284,Solufar,"camino a rinconada 1201, nivel -1, locales 8 y 9",13,313,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6923,SOLUFAR,avenida fernández albano 2663,13,296,,1,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
4554,SOLUFAR,"lequena 6683, local c",13,301,,1,"{'semana': 'Lunes - Viernes: 18:00 a 00:00 hrs.<br>Sábado: 11:00 a 14:30 y 18:00 a 00:00 hrs.<br>Domingo: 11:00 a 14:30 hrs.<br>', 'dia': 'Viernes: 18:00 a 00:00 hrs.<br>', 'turno': ''}"
5809,SOLUFAR,avellaneda 052,13,331,,1,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
6839,SOLUFAR,huelen 15,13,317,+569+56990020220,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
5830,SOLUFAR,"los almendros n°6199, local b, c y d",13,296,,1,"{'semana': 'Lunes - Domingo: 09:00 a 15:00 y 16:00 a 21:00 hrs.<br>Festivos: 09:00 a 15:00 y 16:00 a 21:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 15:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
5082,SOZAFAR,avenida la bandera 9535,13,325,,0,"{'semana': 'Lunes - Viernes: 11:00 a 18:00 hrs.<br>Sábado: 12:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 11:00 a 18:00 hrs.<br>', 'turno': ''}"
1033,SOZAFAR,baldomero lillo 1462,13,306,+560256994793,0,"{'semana': 'Lunes - Sábado: 11:00 a 19:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 11:00 a 19:00 hrs.<br>', 'turno': ''}"
6502,SPACIO FARMA,monte palomar n° 194,13,313,,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: 10:00 a 19:00 hrs.<br>', 'dia': 'Viernes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
9141,Spaciofarma,avenida carrascal 4897,13,320,+5656953852978,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
1381,SPLENDID,av. clotario blest (ex av.la feria ) n° 4760,13,315,+560225697212,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
6121,SR. WANG,sazie 2642,13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 14:00 y 15:45 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 09:00 a 14:00 y 15:45 a 20:00 hrs.<br>', 'turno': ''}"
1178,SU FARMA,lo ovalle 03496,13,310,,0,"{'semana': 'Lunes - Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Viernes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
1006,SU FARMA,av. diego portales 2372. local a y b.,13,304,+560225677309,0,"{'semana': 'Lunes - Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Viernes: 08:30 a 21:30 hrs.<br>', 'turno': ''}"
