IM,NM,DR,RG,CM,TL,AT,Horario
6046,JOE'S PHARMACY,ignacio carrera pinto nº210 d,5,78,+56950082980,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:30 hrs.<br>Domingo: 09:00 a 14:00 hrs.<br>Festivos: 09:00 a 14:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:30 hrs.<br>', 'turno': ''}"
3984,JOSE JOAQUIN PEREZ,jose joaquin perez 7368,13,297,+560284507670,0,"{'semana': 'Lunes - Viernes: 10:00 a 13:00 y 15:00 a 20:00 hrs.<br>Sábado: 10:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 13:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
6668,JOSEFA,"av. jose joaquin perez 6658, local f",13,297,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 16:00 a 20:00 hrs.<br>', 'turno': ''}"
4815,JOVITA,avenida grecia 6918,13,316,,0,"{'semana': 'Lunes - Viernes: 09:30 a 14:30 y 16:30 a 19:00 hrs.<br>Sábado: 09:30 a 16:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 14:30 y 16:30 a 19:00 hrs.<br>', 'turno': ''}"
7385,JUKU EXPRESS,cristóbal colón 461,15,1,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
5315,JUMBO,avenida mariano sánchez fontecilla 12000,13,316,,0,"{'semana': 'Lunes - Sábado: 08:30 a 22:00 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
3327,JUMBO,francisco bilbao 8750,13,308,+560223362478,0,"{'semana': 'Lunes - Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 22:00 hrs.<br>', 'turno': ''}"
997,JUMBO,vicuña mackenna 6100. mall florida center,13,304,+560227206409,0,"{'semana': 'Lunes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:00 a 22:30 hrs.<br>Festivos: 09:00 a 22:30 hrs.<br>', 'dia': 'Lunes: 08:30 a 22:30 hrs.<br>', 'turno': ''}"
6136,JUMBO,"avenida américo vespucio 1001, interior supermercado jumbo",13,313,,0,"{'semana': 'Lunes - Domingo: 08:30 a 22:00 hrs.<br>Festivos: 08:30 a 22:00 hrs.<br>', 'dia': 'Lunes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
5095,JUMBO,el llano subercaseux 3519,13,324,,0,"{'semana': 'Lunes - Domingo: 08:30 a 22:00 hrs.<br>Festivos: 08:30 a 22:00 hrs.<br>', 'dia': 'Lunes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
6173,JUMBO,"avenida ramon freire 2414, el belloto",5,50,+562999400,0,"{'semana': 'Lunes - Sábado: 08:00 a 18:00 hrs.<br>Domingo: 09:30 a 18:00 hrs.<br>Festivos: 09:00 a 18:00 hrs.<br>', 'dia': 'Lunes: 08:00 a 18:00 hrs.<br>', 'turno': ''}"
5877,JUMBO HUALPEN,costanera norte n° 9781 interior supermercado jumbo,8,157,,0,"{'semana': 'Lunes - Jueves: 08:30 a 22:00 hrs.<br>Viernes - Sábado: 08:30 a 22:30 hrs.<br>Domingo: 09:00 a 22:00 hrs.<br>Festivos: 09:00 a 22:00 hrs.<br>', 'dia': 'Lunes: 08:30 a 22:00 hrs.<br>', 'turno': ''}"
3224,K-SOL,"ramón picarte n°2621, local a",14,232,+56632210953,0,"{'semana': 'Lunes - Sábado: 10:30 a 14:00 y 16:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:30 a 14:00 y 16:00 a 21:00 hrs.<br>', 'turno': ''}"
9339,KARDIOFARMA,salvador vergara 448,5,53,+56985341749,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
3724,KARMEL,san guillermo n° 358,6,92,+560298249227,0,"{'semana': 'Lunes - Domingo: 09:00 a 20:00 hrs.<br>Festivos: 09:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
5179,KNOP,av. borgoño14351,5,53,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7050,KNOP,"avenida  apoquindo n° 3357, local 5",13,308,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7788,KNOP,estado 390,13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7113,KNOP,av. nueva providencia 2176,13,317,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
495,KNOP,av. libertad 1279 local 2,5,53,+56322699194,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
6942,KNOP,av. valparaiso 1070 l-2112,5,53,+5678881416,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
184,KNOP,av. argentina n° 241,5,45,+56322259091,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
53,KNOP,thompson n° 1491,5,50,+56322910016,0,"{'semana': 'Lunes - Sábado: 08:30 a 18:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 08:30 a 18:30 hrs.<br>', 'turno': ''}"
4350,KNOP,manuel bulnes n°394,9,200,+56452231105,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7121,KNOP,mar de los sargazos 5881,13,308,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
54,KNOP,claudio vicuña  n° 928,5,50,+56322917566,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7098,KNOP,matucana 2,13,300,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7123,KNOP,pajaritos 1968 local 102,13,313,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
284,KNOP,calle arturo prat n° 245,5,77,+562510928,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7099,KNOP,providencia 2031,13,317,,0,"{'semana': 'Lunes - Domingo: 00:00 a 00:00 hrs.<br>Festivos: 00:00 a 00:00 hrs.<br>', 'dia': 'Lunes: 00:00 a 00:00 hrs.<br>', 'turno': ''}"
6534,KNOP,huérfanos n° 1109,13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7122,KNOP,providencia 2242,13,317,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
268,KNOP,maipu n°254,5,55,+56342510928,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6065,KNOP,"el roble n° 787, chillan",16,179,+5602224889574,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
115,KNOP,avda. valparaiso n° 329,5,53,+56322710645,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7100,KNOP,libertador bernardo o'higgins 1665,13,295,,0,"{'semana': 'Lunes - Miércoles: 09:00 a 18:00 hrs.<br>Jueves - Viernes: 09:00 a 20:30 hrs.<br>Sábado: 09:00 a 12:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
7101,KNOP,santo domingo 960,13,295,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6536,KNOP,"avenida príncipe de gales n° 8531, local 4",13,307,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: Cerrado<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
4252,KNOP,"valparaiso 722, villa alemana",5,52,+562955442,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
14,KNOP,chacabuco 225,5,64,+56332315136,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
7103,KNOP,monumento 1909,13,313,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
15,KNOP,j.j. perez 247,5,65,+56332229081,0,"{'semana': 'Lunes - Viernes: 10:00 a 21:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
7893,KNOP,"avenida apoquindo n° 6029, local 20",13,308,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
4432,KNOP,"avenida providencia 2580, l-018",13,317,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7104,KNOP,moneda 1045,13,295,,0,"{'semana': 'Lunes - Viernes: 09:30 a 18:30 hrs.<br>Sábado: 09:30 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 18:30 hrs.<br>', 'turno': ''}"
7124,KNOP,serafin zamora 76,13,304,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
5092,KNOP,pedro fontova 7789,13,301,,0,"{'semana': 'Lunes - Viernes: 10:00 a 21:00 hrs.<br>Sábado - Domingo: 10:00 a 20:00 hrs.<br>Festivos: 10:00 a 20:00 hrs.<br>', 'dia': 'Lunes: 10:00 a 21:00 hrs.<br>', 'turno': ''}"
4339,KNOP,av. valparaiso 680,5,53,+56322710601,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
7105,KNOP,libertador bernardo o'higgins 985,13,295,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7125,KNOP,jose luis coo 48 local 3,13,327,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
2320,KNOP,cinco de abirl nº 749,16,179,+56422212567,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 20:00 hrs.<br>Domingo: 08:30 a 21:30 hrs.<br>Festivos: 08:30 a 21:30 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
8055,KNOP,independencia nº460,7,138,+5697495358,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7106,KNOP,irrarazaval 2546,13,314,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7126,KNOP,irrarazaval 5674 local 3,13,314,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7145,KNOP,"avenida chicureo s/n, lote 2, local 6",13,330,,0,"{'semana': 'Lunes - Viernes: 09:00 a 19:00 hrs.<br>Sábado: 09:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 19:00 hrs.<br>', 'turno': ''}"
6481,KNOP,"nueva las condes n° 12271, local 15 y avenida nueva las condes n° 12273, local 16",13,308,,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7107,KNOP,la dehesa 1201,13,309,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7127,KNOP,san antonio 476 local 4,13,295,,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
5847,KNOP,paseo puente 825,13,295,+56226328029,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
7108,KNOP,providencia 1333,13,317,,0,"{'semana': 'Lunes - Viernes: 09:30 a 19:30 hrs.<br>Sábado: 09:30 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:30 hrs.<br>', 'turno': ''}"
5848,KNOP,estado 30,13,295,+56226328029,0,"{'semana': 'Lunes - Viernes: 09:00 a 21:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
7109,KNOP,huerfanos 885,13,295,,0,"{'semana': 'Lunes - Viernes: 09:30 a 19:30 hrs.<br>Sábado: 09:30 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 19:30 hrs.<br>', 'turno': ''}"
5160,KNOP,21 de mayo 320,15,1,+56224889599,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
7111,KNOP,irrarazaval 2810,13,314,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
7508,KNOP,"avenida libertador bernardo o'higgins 2772, 2798, local 1",13,295,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
182,KNOP,av. brasil 1302,5,45,+56322214391,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
7112,KNOP,jose manuel balmaceda 200,13,334,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
183,KNOP,av. pedro montt nº 1842 local a - 102,5,45,+56322236692,0,"{'semana': 'Lunes - Viernes: 09:00 a 18:00 hrs.<br>Sábado: 10:00 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 18:00 hrs.<br>', 'turno': ''}"
6305,KNOP OVALLE,vicuña mackenna 102 103,4,40,+5651345140,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
7627,KRISHNA,"avenida josé joaquín pérez n° 6825, local c",13,297,,0,"{'semana': 'Lunes - Viernes: 10:00 a 19:00 hrs.<br>Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 19:00 hrs.<br>', 'turno': ''}"
776,KÜMELEN,felix margoz 695 - a,13,296,+560225396413,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:30 hrs.<br>Sábado: 10:00 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:30 hrs.<br>', 'turno': ''}"
8096,KÜMELKALEN,"república 891, locales 2 y 3",13,342,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6096,KÜMELKALEN,exequiel fernández 5109,13,312,,0,"{'semana': 'Lunes - Viernes: 10:00 a 20:00 hrs.<br>Sábado: 10:00 a 16:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 20:00 hrs.<br>', 'turno': ''}"
759,KURTH ,anibal pinto 300,13,334,+5628213296,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
1177,L-V,obispo javier vasquez (ex maipu) 6730,13,310,+560225648339,0,"{'semana': 'Lunes - Viernes: 10:00 a 22:00 hrs.<br>Sábado: 10:00 a 21:00 hrs.<br>Domingo: 08:30 a 16:30 hrs.<br>', 'dia': 'Lunes: 10:00 a 22:00 hrs.<br>', 'turno': ''}"
8045,LA ABUELA,san diego 1835,13,295,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
6035,LA ALIANZA,"avenida san pablo n° 7145,",13,311,,0,"{'semana': 'Lunes: 10:00 a 14:30 y 16:30 a 21:00 hrs.<br>Martes - Sábado: 10:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:30 y 16:30 a 21:00 hrs.<br>', 'turno': ''}"
7962,LA BOTICA,cristóbal colón 779,15,1,,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
1906,LA BOTICA  SALCOBRAND  ,huerfanos 1199,13,295,+560226715136,1,"{'semana': 'Lunes - Viernes: 08:00 a 21:00 hrs.<br>Sábado: 09:00 a 17:00 hrs.<br>Domingo: 09:00 a 14:00 hrs.<br>Festivos: 09:00 a 14:00 hrs.<br>', 'dia': 'Lunes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
3739,LA BOTICA ANICH,avenida brasil n° 853,6,83,+56722584061,0,"{'semana': 'Lunes - Viernes: 09:00 a 13:30 y 15:00 a 20:45 hrs.<br>Sábado: 09:00 a 15:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 13:30 y 15:00 a 20:45 hrs.<br>', 'turno': ''}"
3752,LA BOTICA ANICH,independencia n° 701,6,83,+56722584064,0,"{'semana': 'Lunes: 09:00 a 20:30 hrs.<br>Martes - Viernes: 09:30 a 20:30 hrs.<br>Sábado: 09:00 a 14:30 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:30 hrs.<br>', 'turno': ''}"
1660,LA BOTICA CUBANA,dardignac  537,13,321,+560227374810,0,"{'semana': 'Lunes - Viernes: 09:30 a 20:00 hrs.<br>Sábado: 09:30 a 17:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:30 a 20:00 hrs.<br>', 'turno': ''}"
4112,LA BOTICA CUBANA,recoleta 432,13,321,,0,"{'semana': 'Lunes - Viernes: 09:00 a 20:00 hrs.<br>Sábado: 09:00 a 14:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
1661,LA BOTICA CUBANA,av. recoleta 899,13,321,+560227350790,0,"{'semana': 'Lunes - Sábado: 09:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
3962,LA BOTICA DE MELANIA,12 oriente n° 848 local 3,7,116,,0,"{'semana': 'Lunes - Domingo: 09:00 a 21:00 hrs.<br>Festivos: 09:00 a 21:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 21:00 hrs.<br>', 'turno': ''}"
6670,LA BOTICA DEL PUERTO,av. pedro montt nº 106,5,71,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 15:00 a 20:00 hrs.<br>', 'turno': ''}"
6738,LA BOTICA DOÑA VANESA,"principal sitio 1, parcela 2b, local 4",13,328,,0,"{'semana': 'Lunes - Sábado: 09:00 a 14:00 y 17:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 14:00 y 17:00 a 20:00 hrs.<br>', 'turno': ''}"
5071,LA BOTICA ITALIA,avenida santa isabel 0301,13,317,,0,"{'semana': 'Lunes - Viernes: 08:00 a 21:00 hrs.<br>Sábado - Domingo: 10:00 a 18:00 hrs.<br>Festivos: 10:00 a 18:00 hrs.<br>', 'dia': 'Lunes: 08:00 a 21:00 hrs.<br>', 'turno': ''}"
6735,LA BOTICA PENQUISTA,maipu n° 583 local 2,8,146,,0,"{'semana': 'Lunes - Sábado: 09:00 a 20:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 09:00 a 20:00 hrs.<br>', 'turno': ''}"
8080,LA BOTICA POPULAR,fedérico errázuriz 1098,13,318,,0,"{'semana': 'Sábado y Domingo: Cerrado<br>', 'dia': 'Lunes: Cerrado', 'turno': ''}"
1282,LA BOTIKA ,av. central 6008,13,315,+560227667841,1,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
5555,LA BOTIKA,"los molineros 1720, local 1",13,316,,1,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
6912,LA BOTIKA,"av. central raúl silva henríquez 8115, l-4",13,310,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
9235,LA BOTIKA,avenida presidente josé batlle y ordóñez 3933 local 2,13,314,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
4792,LA BOTIKA,"mapocho 5041, local 5",13,320,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
4272,LA BOTIKA,av. cardenal raúl silva henríquez 7987. local b,13,305,,1,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
6457,LA BOTIKA,avenida méxico n° 1915,13,327,,1,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
5298,LA BOTIKA,jose joaquín pérez 6094,13,320,,0,"{'semana': 'Lunes - Sábado: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>Domingo: Cerrado<br>', 'dia': 'Lunes: 10:00 a 14:00 y 17:00 a 21:00 hrs.<br>', 'turno': ''}"
1383,LA BOTIKA,av. central   6398,13,315,+560225245104,1,"{'semana': 'Lunes - Domingo: 09:00 a 00:00 hrs.<br>Festivos: 09:00 a 00:00 hrs.<br>', 'dia': 'Lunes: 09:00 a 00:00 hrs.<br>', 'turno': ''}"
